date,channel,campaign,data_label,impressions,clicks,spend,conversions,orders,revenue,promotion,is_holiday
2025-03-14,Email,Lifecycle,synthetic,20784,706,53.26,53,42,567.82,0,0
2025-03-14,Organic,Content & SEO,synthetic,26262,1327,18.74,73,56,421.57,0,0
2025-03-15,Google Ads,Search & Shopping,synthetic,29913,1000,554.38,47,39,1975.01,0,0
2025-03-15,Meta Ads,Prospecting & Retargeting,synthetic,40734,894,442.92,33,27,1570.61,0,0
2025-03-15,Email,Lifecycle,synthetic,27138,933,49.21,69,60,656.09,0,0
2025-03-15,Organic,Content & SEO,synthetic,37208,1829,18.29,94,80,511.34,0,0
2025-03-16,Google Ads,Search & Shopping,synthetic,35446,1048,576.13,41,34,2482.81,0,0
2025-03-16,Meta Ads,Prospecting & Retargeting,synthetic,45945,936,440.82,31,26,1613.46,0,0
2025-03-16,Email,Lifecycle,synthetic,22172,785,51.11,57,49,668.50,0,0
2025-03-16,Organic,Content & SEO,synthetic,31003,1600,18.66,81,69,513.45,0,0
2025-03-17,Google Ads,Search & Shopping,synthetic,39888,1296,553.63,67,58,2749.95,0,0
2025-03-17,Meta Ads,Prospecting & Retargeting,synthetic,72947,1688,588.02,72,59,4064.81,1,0
2025-03-17,Email,Lifecycle,synthetic,30703,1194,63.81,96,73,968.66,1,0
2025-03-17,Organic,Content & SEO,synthetic,30189,1550,18.17,82,63,379.99,0,0
2025-03-18,Google Ads,Search & Shopping,synthetic,36186,1164,565.08,51,43,3107.48,0,0
2025-03-18,Meta Ads,Prospecting & Retargeting,synthetic,58235,1168,456.42,44,37,2264.88,0,0
2025-03-18,Email,Lifecycle,synthetic,18914,675,57.38,51,46,615.84,0,0
2025-03-18,Organic,Content & SEO,synthetic,29508,1594,19.35,86,62,446.85,0,0
2025-03-19,Google Ads,Search & Shopping,synthetic,40042,1281,574.73,58,43,3549.11,0,0
2025-03-19,Meta Ads,Prospecting & Retargeting,synthetic,47120,924,496.46,36,30,1725.84,0,0
2025-03-19,Email,Lifecycle,synthetic,20322,703,57.10,53,44,585.57,0,0
2025-03-19,Organic,Content & SEO,synthetic,24789,1308,19.09,67,53,359.17,0,0
2025-03-20,Google Ads,Search & Shopping,synthetic,43360,1413,603.17,65,52,2918.75,0,0
2025-03-20,Meta Ads,Prospecting & Retargeting,synthetic,48467,977,505.98,33,28,2100.86,0,0
2025-03-20,Email,Lifecycle,synthetic,20585,703,51.10,51,45,502.00,0,0
2025-03-20,Organic,Content & SEO,synthetic,28692,1568,19.77,82,65,433.00,0,0
2025-03-21,Google Ads,Search & Shopping,synthetic,35744,1070,575.06,45,37,2887.43,0,0
2025-03-21,Meta Ads,Prospecting & Retargeting,synthetic,55127,1165,511.23,41,33,2365.12,0,0
2025-03-21,Email,Lifecycle,synthetic,21086,742,55.42,49,42,613.60,0,0
2025-03-21,Organic,Content & SEO,synthetic,30906,1553,19.28,88,71,424.05,0,0
2025-03-22,Google Ads,Search & Shopping,synthetic,40402,1397,645.18,80,64,3504.94,1,0
2025-03-22,Meta Ads,Prospecting & Retargeting,synthetic,43703,878,500.07,39,33,1780.50,0,0
2025-03-22,Email,Lifecycle,synthetic,25198,859,56.25,63,51,698.84,0,0
2025-03-22,Organic,Content & SEO,synthetic,32800,1689,18.97,94,75,525.20,0,0
2025-03-23,Google Ads,Search & Shopping,synthetic,35310,1107,573.88,58,49,2717.05,0,0
2025-03-23,Meta Ads,Prospecting & Retargeting,synthetic,39436,818,520.76,30,24,1546.79,0,0
2025-03-23,Email,Lifecycle,synthetic,30862,1062,55.66,84,74,801.32,0,0
2025-03-23,Organic,Content & SEO,synthetic,31620,1568,17.89,91,72,417.02,0,0
2025-03-24,Google Ads,Search & Shopping,synthetic,50509,1703,629.44,91,68,3870.46,1,0
2025-03-24,Meta Ads,Prospecting & Retargeting,synthetic,56284,1251,530.98,50,42,2621.17,0,0
2025-03-24,Email,Lifecycle,synthetic,18649,659,56.97,49,44,580.24,0,0
2025-03-24,Organic,Content & SEO,synthetic,26185,1341,17.25,68,55,343.88,0,0
2025-03-25,Google Ads,Search & Shopping,synthetic,42251,1294,643.83,66,55,3422.17,0,0
2025-03-25,Meta Ads,Prospecting & Retargeting,synthetic,50126,1069,556.43,38,32,2329.93,0,0
2025-03-25,Email,Lifecycle,synthetic,20877,743,57.20,54,43,550.75,0,0
2025-03-25,Organic,Content & SEO,synthetic,32044,1659,19.02,88,78,391.69,0,0
2025-03-26,Google Ads,Search & Shopping,synthetic,41432,1318,612.59,64,56,3339.73,0,0
2025-03-26,Meta Ads,Prospecting & Retargeting,synthetic,53054,1148,545.50,42,31,2302.69,0,0
2025-03-26,Email,Lifecycle,synthetic,21601,805,57.31,59,48,654.04,0,0
2025-03-26,Organic,Content & SEO,synthetic,30389,1564,17.78,85,68,387.06,0,0
2025-03-27,Google Ads,Search & Shopping,synthetic,42333,1299,607.90,63,52,3566.79,0,0
2025-03-27,Meta Ads,Prospecting & Retargeting,synthetic,53638,1175,567.21,44,34,2412.77,0,0
2025-03-27,Email,Lifecycle,synthetic,21198,736,55.56,52,42,629.26,0,0
2025-03-27,Organic,Content & SEO,synthetic,28581,1587,17.04,80,68,381.01,0,0
2025-03-28,Google Ads,Search & Shopping,synthetic,42113,1368,567.43,63,50,3108.44,0,0
2025-03-28,Meta Ads,Prospecting & Retargeting,synthetic,52871,1050,569.77,40,34,2577.84,0,0
2025-03-28,Email,Lifecycle,synthetic,22178,773,58.08,61,51,669.85,0,0
2025-03-28,Organic,Content & SEO,synthetic,28477,1472,16.54,80,66,363.86,0,0
2025-03-29,Google Ads,Search & Shopping,synthetic,32343,1109,661.30,49,42,2514.13,0,0
2025-03-29,Meta Ads,Prospecting & Retargeting,synthetic,49580,1043,549.34,44,36,2273.12,0,0
2025-03-29,Email,Lifecycle,synthetic,25054,880,54.61,64,48,728.31,0,0
2025-03-29,Organic,Content & SEO,synthetic,34717,1749,18.08,94,84,432.48,0,0
2025-03-30,Google Ads,Search & Shopping,synthetic,46463,1652,735.55,80,67,3813.82,1,0
2025-03-30,Meta Ads,Prospecting & Retargeting,synthetic,40577,892,509.34,37,28,1758.19,0,0
2025-03-30,Email,Lifecycle,synthetic,24859,836,52.07,71,58,726.81,0,0
2025-03-30,Organic,Content & SEO,synthetic,31655,1527,17.32,86,67,459.65,0,0
2025-03-31,Google Ads,Search & Shopping,synthetic,41361,1316,680.06,63,46,3135.22,0,0
2025-03-31,Meta Ads,Prospecting & Retargeting,synthetic,55654,1103,564.31,41,33,2495.03,0,0
2025-03-31,Email,Lifecycle,synthetic,20955,745,52.55,51,40,592.54,0,0
2025-03-31,Organic,Content & SEO,synthetic,26940,1419,15.77,80,67,342.13,0,0
2025-04-01,Google Ads,Search & Shopping,synthetic,38891,1266,597.37,58,45,2563.14,0,0
2025-04-01,Meta Ads,Prospecting & Retargeting,synthetic,56102,1196,564.06,50,42,2734.73,0,0
2025-04-01,Email,Lifecycle,synthetic,24346,821,50.70,57,43,598.00,0,0
2025-04-01,Organic,Content & SEO,synthetic,27000,1272,16.20,68,55,330.04,0,0
2025-04-02,Google Ads,Search & Shopping,synthetic,46340,1438,627.84,70,57,3520.04,0,0
2025-04-02,Meta Ads,Prospecting & Retargeting,synthetic,49105,1039,519.93,41,31,2175.77,0,0
2025-04-02,Email,Lifecycle,synthetic,21285,698,51.66,50,42,540.05,0,0
2025-04-02,Organic,Content & SEO,synthetic,27764,1447,17.06,80,66,338.76,0,0
2025-04-03,Google Ads,Search & Shopping,synthetic,40944,1263,634.46,60,45,2790.80,0,0
2025-04-03,Meta Ads,Prospecting & Retargeting,synthetic,56182,1217,527.00,50,41,2532.65,0,0
2025-04-03,Email,Lifecycle,synthetic,23141,817,47.18,55,45,489.07,0,0
2025-04-03,Organic,Content & SEO,synthetic,25493,1324,17.59,73,62,368.86,0,0
2025-04-04,Google Ads,Search & Shopping,synthetic,48645,1567,683.43,81,67,4444.09,0,0
2025-04-04,Meta Ads,Prospecting & Retargeting,synthetic,53975,1107,546.28,39,33,2404.72,0,0
2025-04-04,Email,Lifecycle,synthetic,21231,737,46.47,53,44,528.02,0,0
2025-04-04,Organic,Content & SEO,synthetic,30027,1484,15.80,75,60,349.30,0,0
2025-04-05,Google Ads,Search & Shopping,synthetic,46243,1626,810.03,86,70,4122.58,1,0
2025-04-05,Meta Ads,Prospecting & Retargeting,synthetic,38317,760,508.17,29,24,2021.13,0,0
2025-04-05,Email,Lifecycle,synthetic,26667,937,51.15,66,54,645.54,0,0
2025-04-05,Organic,Content & SEO,synthetic,34790,2006,15.14,113,94,410.06,0,0
2025-04-06,Google Ads,Search & Shopping,synthetic,32641,1100,671.37,46,41,2933.89,0,0
2025-04-06,Meta Ads,Prospecting & Retargeting,synthetic,39325,761,458.30,30,24,1493.19,0,0
2025-04-06,Email,Lifecycle,synthetic,32505,1113,49.24,85,67,774.81,0,0
2025-04-06,Organic,Content & SEO,synthetic,30888,1554,16.88,85,68,392.29,0,0
2025-04-07,Google Ads,Search & Shopping,synthetic,46195,1476,669.96,69,55,3733.97,0,0
2025-04-07,Meta Ads,Prospecting & Retargeting,synthetic,57829,1218,479.89,44,37,2392.87,0,0
2025-04-07,Email,Lifecycle,synthetic,20270,712,48.25,60,49,444.84,0,0
2025-04-07,Organic,Content & SEO,synthetic,28611,1561,17.20,79,58,367.95,0,0
2025-04-08,Google Ads,Search & Shopping,synthetic,46783,1341,638.97,68,56,3778.21,0,0
2025-04-08,Meta Ads,Prospecting & Retargeting,synthetic,53134,1087,444.35,37,30,1765.14,0,0
2025-04-08,Email,Lifecycle,synthetic,21430,715,48.29,55,46,519.24,0,0
2025-04-08,Organic,Content & SEO,synthetic,30819,1596,16.88,97,76,370.96,0,0
2025-04-09,Google Ads,Search & Shopping,synthetic,40857,1298,612.98,63,53,3463.08,0,0
2025-04-09,Meta Ads,Prospecting & Retargeting,synthetic,56475,1185,489.47,40,33,2198.53,0,0
2025-04-09,Email,Lifecycle,synthetic,18908,683,47.01,50,43,411.88,0,0
2025-04-09,Organic,Content & SEO,synthetic,31685,1677,16.75,92,74,395.66,0,0
2025-04-10,Google Ads,Search & Shopping,synthetic,47018,1530,611.32,67,51,3580.88,0,0
2025-04-10,Meta Ads,Prospecting & Retargeting,synthetic,79034,1977,565.71,86,70,3863.56,1,0
2025-04-10,Email,Lifecycle,synthetic,19704,706,47.67,53,44,542.12,0,0
2025-04-10,Organic,Content & SEO,synthetic,36037,2188,21.07,126,101,593.69,1,0
2025-04-11,Google Ads,Search & Shopping,synthetic,39895,1267,605.91,60,49,3521.05,0,0
2025-04-11,Meta Ads,Prospecting & Retargeting,synthetic,56270,1203,452.43,45,40,2305.13,0,0
2025-04-11,Email,Lifecycle,synthetic,22306,741,48.84,55,46,588.61,0,0
2025-04-11,Organic,Content & SEO,synthetic,28284,1465,17.75,77,65,349.02,0,0
2025-04-12,Google Ads,Search & Shopping,synthetic,31418,1050,567.11,48,43,2677.89,0,0
2025-04-12,Meta Ads,Prospecting & Retargeting,synthetic,40144,855,458.77,35,30,1666.48,0,0
2025-04-12,Email,Lifecycle,synthetic,27037,922,51.31,71,57,650.45,0,0
2025-04-12,Organic,Content & SEO,synthetic,34388,1823,18.84,97,79,532.55,0,0
2025-04-13,Google Ads,Search & Shopping,synthetic,32348,1080,590.76,52,43,2522.94,0,0
2025-04-13,Meta Ads,Prospecting & Retargeting,synthetic,43248,904,487.70,36,33,1928.30,0,0
2025-04-13,Email,Lifecycle,synthetic,30570,983,49.85,66,53,717.28,0,0
2025-04-13,Organic,Content & SEO,synthetic,36122,1862,18.20,104,88,497.78,0,0
2025-04-14,Google Ads,Search & Shopping,synthetic,38088,1206,532.08,54,46,2742.59,0,0
2025-04-14,Meta Ads,Prospecting & Retargeting,synthetic,56235,1185,458.65,46,36,2098.32,0,0
2025-04-14,Email,Lifecycle,synthetic,21486,737,50.68,53,42,523.17,0,0
2025-04-14,Organic,Content & SEO,synthetic,30648,1608,19.75,91,73,457.94,0,0
2025-04-15,Google Ads,Search & Shopping,synthetic,43328,1401,565.63,65,49,2986.06,0,0
2025-04-15,Meta Ads,Prospecting & Retargeting,synthetic,54990,1222,488.87,50,39,2774.79,0,0
2025-04-15,Email,Lifecycle,synthetic,25979,920,48.67,72,59,625.33,0,0
2025-04-15,Organic,Content & SEO,synthetic,30195,1456,19.44,77,63,453.54,0,0
2025-04-16,Google Ads,Search & Shopping,synthetic,34640,1113,594.61,50,44,2881.26,0,0
2025-04-16,Meta Ads,Prospecting & Retargeting,synthetic,84264,1977,561.47,86,70,3971.87,1,0
2025-04-16,Email,Lifecycle,synthetic,22159,789,55.27,62,48,643.54,0,0
2025-04-16,Organic,Content & SEO,synthetic,22400,1201,20.00,74,63,346.90,0,0
2025-04-17,Google Ads,Search & Shopping,synthetic,39948,1308,524.66,61,50,2697.95,0,0
2025-04-17,Meta Ads,Prospecting & Retargeting,synthetic,59701,1284,476.86,43,36,2081.07,0,0
2025-04-17,Email,Lifecycle,synthetic,20454,724,56.85,60,50,616.04,0,0
2025-04-17,Organic,Content & SEO,synthetic,28558,1510,19.89,82,68,465.90,0,0
2025-04-18,Google Ads,Search & Shopping,synthetic,41072,1348,617.42,56,49,3098.37,0,0
2025-04-18,Meta Ads,Prospecting & Retargeting,synthetic,51710,1058,497.32,37,29,2129.53,0,0
2025-04-18,Email,Lifecycle,synthetic,21214,718,50.42,54,43,536.36,0,0
2025-04-18,Organic,Content & SEO,synthetic,30658,1624,19.68,86,74,425.32,0,0
2025-04-19,Google Ads,Search & Shopping,synthetic,31772,1039,578.95,48,40,2289.61,0,0
2025-04-19,Meta Ads,Prospecting & Retargeting,synthetic,36672,781,481.65,31,27,1503.80,0,0
2025-04-19,Email,Lifecycle,synthetic,28070,958,57.11,69,58,824.15,0,0
2025-04-19,Organic,Content & SEO,synthetic,39414,1968,19.97,107,82,563.04,0,0
2025-04-20,Google Ads,Search & Shopping,synthetic,34489,1091,564.73,51,46,2262.76,0,0
2025-04-20,Meta Ads,Prospecting & Retargeting,synthetic,44190,873,487.32,29,23,1681.12,0,0
2025-04-20,Email,Lifecycle,synthetic,34729,1365,62.04,114,91,1193.51,1,0
2025-04-20,Organic,Content & SEO,synthetic,31770,1687,20.08,88,72,517.57,0,0
2025-04-21,Google Ads,Search & Shopping,synthetic,44276,1374,614.53,63,52,3449.77,0,0
2025-04-21,Meta Ads,Prospecting & Retargeting,synthetic,54062,1167,496.78,45,37,2456.62,0,0
2025-04-21,Email,Lifecycle,synthetic,24444,834,55.12,60,47,631.73,0,0
2025-04-21,Organic,Content & SEO,synthetic,29311,1446,18.86,79,65,393.22,0,0
2025-04-22,Google Ads,Search & Shopping,synthetic,40721,1372,649.34,65,55,3338.53,0,0
2025-04-22,Meta Ads,Prospecting & Retargeting,synthetic,60524,1268,563.70,46,41,2620.57,0,0
2025-04-22,Email,Lifecycle,synthetic,21567,767,56.95,54,42,619.19,0,0
2025-04-22,Organic,Content & SEO,synthetic,28559,1412,19.69,84,73,445.16,0,0
2025-04-23,Google Ads,Search & Shopping,synthetic,48174,1485,572.06,71,62,3584.31,0,0
2025-04-23,Meta Ads,Prospecting & Retargeting,synthetic,63798,1328,527.85,50,42,3061.90,0,0
2025-04-23,Email,Lifecycle,synthetic,23304,793,59.72,61,54,667.57,0,0
2025-04-23,Organic,Content & SEO,synthetic,30004,1541,19.12,75,65,431.89,0,0
2025-04-24,Google Ads,Search & Shopping,synthetic,44354,1457,554.45,67,48,2955.16,0,0
2025-04-24,Meta Ads,Prospecting & Retargeting,synthetic,53635,1222,569.64,47,39,2840.43,0,0
2025-04-24,Email,Lifecycle,synthetic,24002,836,58.27,66,54,742.53,0,0
2025-04-24,Organic,Content & SEO,synthetic,27105,1373,18.60,76,62,405.87,0,0
2025-04-25,Google Ads,Search & Shopping,synthetic,43682,1479,605.81,72,59,3118.78,0,0
2025-04-25,Meta Ads,Prospecting & Retargeting,synthetic,53859,1184,548.60,44,35,2569.30,0,0
2025-04-25,Email,Lifecycle,synthetic,25694,843,53.70,60,51,607.79,0,0
2025-04-25,Organic,Content & SEO,synthetic,31535,1780,18.58,98,83,408.55,0,0
2025-04-26,Google Ads,Search & Shopping,synthetic,31033,980,640.98,44,37,2624.21,0,0
2025-04-26,Meta Ads,Prospecting & Retargeting,synthetic,38234,819,527.31,30,24,1774.47,0,0
2025-04-26,Email,Lifecycle,synthetic,23993,859,57.95,57,46,739.09,0,0
2025-04-26,Organic,Content & SEO,synthetic,34743,1845,18.15,103,92,440.08,0,0
2025-04-27,Google Ads,Search & Shopping,synthetic,35744,1174,638.20,57,44,2975.45,0,0
2025-04-27,Meta Ads,Prospecting & Retargeting,synthetic,43391,887,561.49,32,24,1861.69,0,0
2025-04-27,Email,Lifecycle,synthetic,28190,1000,56.39,72,55,800.91,0,0
2025-04-27,Organic,Content & SEO,synthetic,35797,1904,16.23,99,84,437.99,0,0
2025-04-28,Google Ads,Search & Shopping,synthetic,47959,1486,593.27,67,54,3496.73,0,0
2025-04-28,Meta Ads,Prospecting & Retargeting,synthetic,55770,1176,544.36,47,37,2851.69,0,0
2025-04-28,Email,Lifecycle,synthetic,22172,805,54.60,56,44,700.26,0,0
2025-04-28,Organic,Content & SEO,synthetic,32503,1723,17.05,84,64,417.40,0,0
2025-04-29,Google Ads,Search & Shopping,synthetic,44659,1429,620.02,61,50,3644.52,0,0
2025-04-29,Meta Ads,Prospecting & Retargeting,synthetic,64928,1311,544.30,51,45,2694.73,0,0
2025-04-29,Email,Lifecycle,synthetic,20568,748,58.08,51,40,663.34,0,0
2025-04-29,Organic,Content & SEO,synthetic,26948,1315,16.43,73,60,351.38,0,0
2025-04-30,Google Ads,Search & Shopping,synthetic,42478,1392,693.74,74,62,4277.29,0,0
2025-04-30,Meta Ads,Prospecting & Retargeting,synthetic,57935,1171,558.48,45,38,2498.91,0,0
2025-04-30,Email,Lifecycle,synthetic,30477,1150,63.00,98,72,998.30,1,0
2025-04-30,Organic,Content & SEO,synthetic,29947,1604,16.80,87,68,349.76,0,0
2025-05-01,Google Ads,Search & Shopping,synthetic,46203,1382,634.69,55,44,3258.58,0,0
2025-05-01,Meta Ads,Prospecting & Retargeting,synthetic,60640,1340,548.97,49,42,2678.01,0,0
2025-05-01,Email,Lifecycle,synthetic,22622,814,50.13,54,44,580.70,0,0
2025-05-01,Organic,Content & SEO,synthetic,31275,1668,16.52,89,73,325.96,0,0
2025-05-02,Google Ads,Search & Shopping,synthetic,43292,1241,670.99,55,45,4035.11,0,0
2025-05-02,Meta Ads,Prospecting & Retargeting,synthetic,59622,1206,490.84,47,36,2368.57,0,0
2025-05-02,Email,Lifecycle,synthetic,18925,599,50.54,41,37,465.61,0,0
2025-05-02,Organic,Content & SEO,synthetic,31532,1694,16.64,97,83,403.70,0,0
2025-05-03,Google Ads,Search & Shopping,synthetic,36792,1150,658.10,52,43,2733.65,0,0
2025-05-03,Meta Ads,Prospecting & Retargeting,synthetic,40770,939,509.05,34,28,1903.90,0,0
2025-05-03,Email,Lifecycle,synthetic,26945,879,52.41,64,56,596.36,0,0
2025-05-03,Organic,Content & SEO,synthetic,35191,1831,16.74,105,79,420.03,0,0
2025-05-04,Google Ads,Search & Shopping,synthetic,34662,1112,692.27,52,40,3347.60,0,0
2025-05-04,Meta Ads,Prospecting & Retargeting,synthetic,36497,768,509.13,31,23,1897.12,0,0
2025-05-04,Email,Lifecycle,synthetic,26576,1000,51.41,70,58,708.57,0,0
2025-05-04,Organic,Content & SEO,synthetic,36101,1872,15.03,103,82,443.26,0,0
2025-05-05,Google Ads,Search & Shopping,synthetic,43870,1344,624.48,67,58,3677.65,0,0
2025-05-05,Meta Ads,Prospecting & Retargeting,synthetic,59193,1268,521.74,51,44,2720.12,0,0
2025-05-05,Email,Lifecycle,synthetic,21411,759,49.50,56,45,533.81,0,0
2025-05-05,Organic,Content & SEO,synthetic,27243,1459,15.84,73,63,318.69,0,0
2025-05-06,Google Ads,Search & Shopping,synthetic,46287,1532,664.65,74,60,3710.36,0,0
2025-05-06,Meta Ads,Prospecting & Retargeting,synthetic,52637,1088,518.47,43,34,2168.57,0,0
2025-05-06,Email,Lifecycle,synthetic,23119,805,47.51,61,50,491.75,0,0
2025-05-06,Organic,Content & SEO,synthetic,27683,1490,16.57,79,65,385.42,0,0
2025-05-07,Google Ads,Search & Shopping,synthetic,41634,1312,602.11,58,49,3409.69,0,0
2025-05-07,Meta Ads,Prospecting & Retargeting,synthetic,65520,1407,530.47,53,46,2614.50,0,0
2025-05-07,Email,Lifecycle,synthetic,25972,985,48.09,74,62,587.80,0,0
2025-05-07,Organic,Content & SEO,synthetic,28824,1544,17.70,76,63,411.49,0,0
2025-05-08,Google Ads,Search & Shopping,synthetic,45352,1377,634.51,67,56,3413.54,0,0
2025-05-08,Meta Ads,Prospecting & Retargeting,synthetic,55621,1152,485.52,44,32,2200.48,0,0
2025-05-08,Email,Lifecycle,synthetic,21571,761,47.17,53,43,575.79,0,0
2025-05-08,Organic,Content & SEO,synthetic,33055,1810,18.30,103,81,429.69,0,0
2025-05-09,Google Ads,Search & Shopping,synthetic,48972,1503,662.37,64,51,3873.97,0,0
2025-05-09,Meta Ads,Prospecting & Retargeting,synthetic,58941,1232,497.58,52,42,2229.37,0,0
2025-05-09,Email,Lifecycle,synthetic,23939,859,50.05,65,55,620.41,0,0
2025-05-09,Organic,Content & SEO,synthetic,33709,1796,16.17,95,76,395.67,0,0
2025-05-10,Google Ads,Search & Shopping,synthetic,36777,1187,624.01,58,52,3229.09,0,0
2025-05-10,Meta Ads,Prospecting & Retargeting,synthetic,45406,949,447.51,38,31,1653.98,0,0
2025-05-10,Email,Lifecycle,synthetic,27461,979,49.11,71,56,686.39,0,0
2025-05-10,Organic,Content & SEO,synthetic,34720,1758,18.10,88,75,495.28,0,0
2025-05-11,Google Ads,Search & Shopping,synthetic,48339,1885,694.24,109,94,3627.74,1,0
2025-05-11,Meta Ads,Prospecting & Retargeting,synthetic,42560,864,461.67,31,26,1664.71,0,0
2025-05-11,Email,Lifecycle,synthetic,29492,1050,49.61,88,70,797.27,0,0
2025-05-11,Organic,Content & SEO,synthetic,38745,2092,17.88,118,93,416.92,0,0
2025-05-12,Google Ads,Search & Shopping,synthetic,46437,1461,575.90,67,56,3993.40,0,0
2025-05-12,Meta Ads,Prospecting & Retargeting,synthetic,48889,1044,465.88,39,31,1910.69,0,0
2025-05-12,Email,Lifecycle,synthetic,23619,786,49.72,60,45,655.91,0,0
2025-05-12,Organic,Content & SEO,synthetic,25439,1283,18.90,72,60,451.91,0,0
2025-05-13,Google Ads,Search & Shopping,synthetic,55718,1976,694.40,98,77,5181.20,1,0
2025-05-13,Meta Ads,Prospecting & Retargeting,synthetic,58033,1215,443.99,47,36,2258.23,0,0
2025-05-13,Email,Lifecycle,synthetic,23537,886,50.57,60,52,570.15,0,0
2025-05-13,Organic,Content & SEO,synthetic,33364,1764,18.43,82,73,415.12,0,0
2025-05-14,Google Ads,Search & Shopping,synthetic,48327,1563,544.07,75,65,3753.35,0,0
2025-05-14,Meta Ads,Prospecting & Retargeting,synthetic,56435,1158,463.35,43,32,2036.83,0,0
2025-05-14,Email,Lifecycle,synthetic,25073,921,53.26,63,55,643.10,0,0
2025-05-14,Organic,Content & SEO,synthetic,30254,1638,18.68,101,86,432.06,0,0
2025-05-15,Google Ads,Search & Shopping,synthetic,62494,2107,733.68,108,92,6442.49,1,0
2025-05-15,Meta Ads,Prospecting & Retargeting,synthetic,59252,1230,509.59,46,36,2692.14,0,0
2025-05-15,Email,Lifecycle,synthetic,20858,746,53.52,57,44,632.55,0,0
2025-05-15,Organic,Content & SEO,synthetic,30199,1494,18.26,84,70,470.16,0,0
2025-05-16,Google Ads,Search & Shopping,synthetic,44297,1389,567.51,59,41,2911.28,0,0
2025-05-16,Meta Ads,Prospecting & Retargeting,synthetic,63452,1351,470.52,54,44,2381.67,0,0
2025-05-16,Email,Lifecycle,synthetic,22642,838,53.70,61,50,559.12,0,0
2025-05-16,Organic,Content & SEO,synthetic,31416,1727,19.21,95,74,447.30,0,0
2025-05-17,Google Ads,Search & Shopping,synthetic,35564,1084,611.08,51,41,2615.30,0,0
2025-05-17,Meta Ads,Prospecting & Retargeting,synthetic,40572,813,459.07,31,26,1950.06,0,0
2025-05-17,Email,Lifecycle,synthetic,27574,950,54.72,75,60,802.51,0,0
2025-05-17,Organic,Content & SEO,synthetic,34516,1848,19.77,106,91,622.00,0,0
2025-05-18,Google Ads,Search & Shopping,synthetic,39112,1344,565.19,66,56,2881.52,0,0
2025-05-18,Meta Ads,Prospecting & Retargeting,synthetic,65852,1474,608.92,57,46,3873.13,1,0
2025-05-18,Email,Lifecycle,synthetic,29049,1080,54.64,85,72,950.47,0,0
2025-05-18,Organic,Content & SEO,synthetic,39110,2044,18.51,104,89,613.31,0,0
2025-05-19,Google Ads,Search & Shopping,synthetic,42238,1375,550.87,65,57,2952.58,0,0
